7020,P+,  PP y PSOE destacan que el Rey estuvo a la altura de las circunstanciasmhttp:mundotcMBYE via @elmundoes
7021,P+,  A punto de ver el partido de la Copa África  Marruecos vs Túnez Siempre me ha gustado mucho este torneo A ver que tal mi amigo Chamakh
7022,P+,  Hoy hemos ido a por el regalo de Anna aquí os dejo el video Feliz Navidad http:tcoiv8wHQ8K
7023,N, La maniobra de Amaiur no tomar posesión diputado x Navarra no les garantiza grupo parlamentario la última palabra la tiene Mesa del Congreso
7024,N+,  La misma arma y moto en el ataque al colegio y los dos tiroteos a soldados http:tco89ljrSdo vía @elmundoes
7025,P+,  Voy de camino ;-))) RT @Charodona @mariviromero vendrás a las jornadas #conojosdemujer
7026,NEU,   Rajoy:  Intentaremos repartir de manera equitativa los costos de esta crisis económica La primera obligación de un gobernante es ser justo
7027,P, Buenos dias Hoy es mi primer dia de cole Estoy tan ilusionada Ahora desayunando en el aeropuerto #adorolosaeropuertos
7028,N, En la quinta fila  tercera hilera hay un compromisario con camisa de Polo que ha dejado de aplaudir a Rajoy antes que los demás Se la juega
7029,NONE,    Veracruz a las 14 de la tarde aquí en México y 21 en España estaré en YA FM con Jorge Sosa y después en Latidos 901 con Ivone pacheco
7030,NEU,   Rajoy dice que -personalmente-  no está de acuerdo con el copagoy  politicamente
7031,N+,  Se han ampliado 100000 millones para avales a la banca La banca siempre gana y altos directivos más
7032,P, Manel Fontdevila abre nuevo blog L impepinable http:tcoU1QLQh9I
7033,P+,  Primer día de grabación  Soy tan feliz http:tcoCO4ojFhd
7034,P+,  Impresionante Miroticahora mismo máximo anotador
7035,NONE,    A por Rafa Nadal VS Djokovic http:tcoMab8LH2o
7036,NONE,    Y esta noche a los TP
7037,N, Con una central d compras d medicamentos no ahorras 7000M€ ni de broma en sanidad Hay q debatir d ingresos @hermanntertsch @Gato_directo
7038,NONE,    @Juandecolmenero @rodrigoblazquez no va firmado
7039,N, Wert sale a frase magistral por día O por hora Arranca sin ver problema en que se emigren los investigadores http:tcoStmjhskz (sigue)
7040,N, Un historiador justifica la investigación judicial de #garzon Era  imposible  investigar desapariciones de otra forma http:tcoGgGq3Uvi
7041,P, Buenos dias amor &lt;3
7042,NONE,    @marianorajoy   llevo en el @PPopular desde 1977 y he hecho todo lo que me han mandado  menos afiliarme que lo hice yo  #17CongresoPP
7043,NONE,    #FF para @matriskinusa
7044,N, Mas #EREs @pepegrinan  ufEl Tribunal de Cuentas pide revisar las subvenciones del Plan de Empleo de la Bahía de Cádiz http:tcovsqm4UgJ
7045,N, Por cierto  estos liberados sindicales fueron a Ferraz a montarla en la Huelga de 2010 #MiraQueMeDaQueNo
7046,N+,  Un cocinero dice que meterle pasas y piñones es un error El asunto no es ese  es que no se seque #elpavoesmuysecorro
7047,P, Buenos días a todos
7048,P, Gracias  Carmen los socialistas andaluces estaños felices de que catalanes como vosotros queráis esta tierra y la respetéis
7049,P+,  BUENÍSIMO RT @Absolutexe Un ragalito las 100 mejores obras de arte urbano de 2011 http:tco6x4FC00D
7050,NONE,    Hoy dos Plenos (@ Ayuntamiento de Málaga) [pic] http:tco9jdWZC1H
7051,N+,  Claro claro sobretodo ahora que no tengo programa  admirador RT @RG_16 @Buenafuente como admirador te digo que te has vendido
7052,N, Manda tus vídeos de brutalidad policial a la delegada del Gobierno en Valencia  @psanchezdeleon  #IESLluisVives
7053,NONE,    Aquí  el protagonista de la cerveza http:tco50OjLjKw
7054,NONE,    En relación a Marruecos nada nuevo bajo el sol  aunque con viento de poniente Del Sáhara ni palabra Más de lo mismo
7055,N, Aprobado presupuesto del #Congreso para 2012 5 2% menos que en el 2011
7056,N+,  Os dejo la propuesta de hoy sobre austeridad Éstos son los recortes del #gobiernodelcambio para #Andalucía  #votaPP http:tcoEMRxRwXM
7057,P, #investidurarajoy Plan de empleo juvenil y reforma de la Formación Profesional
7058,P, El vascuence  un idioma que es parte de nuestra riqueza  que algunos aborrecen y otros patrimonializan #Navarra
7059,P, @Jandrohormig @David_Busta Felicidades y disfruta de tu melena  otros no pudimosJAJAJAJA por mucho tiempo Gracias
7060,N+,  Si preguntas a un parado sin prestación por un despido barato dirá que sí Si  desesperado  lo  contratas como  esclavo  también INHUMANO
7061,N, 1 millón de niños como el tuyo o el mío con riesgo d desnutriciónmorirán o intentamos evitarlo Súmate a la campaña de @unicef_es #SahelNOW
7062,P+,  RT @miabuelasabia Entre cada amanecer y puesta de sol  dedica algo de tiempo para la diversión Feliz viernes lleno de #FF
7063,P+,  Otro para ella  está muy guapa @cri7cri7 @pedroj_ramirez  Isabel de Castilla te manda un beso http:tco9q2Fuuva
7064,NEU,   Como entomólogo no me importaría @Cocodrilodos La cuestión es   alguien le preguntó al Señor X si @pedroj_ quiere tomar café con él
7065,N, Rubalcaba no dice una sola palabra sobre el Concordato y demás Parece que sobre todo fue una baza ante el discurso de Chacón
7066,NONE,    Tournée Cospedal hoy @telecincoes @OndaCero @la_ser @cope_es @tve_tve @antena3com CLM Televisión Y de noche @Intereconomia y @abcpuntoradio
7067,NONE,    Auan  apeich  agromenauerLucas Grijander y su progenitor http:tcoq957CpTB
7068,N, Ya está Rajoy establece su calendario oficial para las próximas semanas Los presupuestos  realistas  se  http:tcoC0LCjAML
7069,NONE,    80% de mis seguidores son de #España 29% de #Madrid y 27% de #Madrid http:tcoLR7c74pZ Cual es tus #TweepsMap
7070,NONE,    Buenos días Toma ya@kikamondelo @Buenafuente Me tengo que mojar Y me mojo http:tcoasU3zZTR
7071,P, 150€ más el vino @EVA__MARIA_ @pedroj_ramirez   Cuanto es razonable  Ejem Para dos personas #gracias
7072,NONE,    Cuándo sale Urbizu
7073,NONE,    El la #vespertina para suscriptores de #ePeriódico  el pacto fical que propugna el PSC  http:tcoDK3GkJKf
7074,NONE,    Portada Marca http:tcoyW3tVVtJ
7075,N+,  Más pobres por discriminar a la mujer http:tco4T29uZlh
7076,NONE,    Luz o no luz Quién es más rápido RT @Reuters Was Einstein wrong - or was the cable loose http:tcoXgO25IoH
7077,P, Soraya Rodriguez  Psoe  estaremos hombro con hombro con el Gobierno en la tarea de decirle a Bruselas así no podemos
7078,P, Interesante RT En @La_SER estrenamos sección de tele http:tco8alPMFbA  No te la pierdas
7079,N, A los q nos han llevado a una situación en la q se hace insostenible el Estado de Bienestar solo se les ocurre criticar sin dar soluciones
7080,NEU,   @javierarenas_pp está por encima de Griñán en valoración  como pasa en todas las encuestas http:tcoImhb0hBZ #elcambioandaluz
7081,N, Es de tal cinismo RT @juankicoino @mariviromero es que son hipocritas hasta con ellos mismos  han engañado a españa y la seguiran engañando
7082,N, Mañana tengo debate  esta vez en la SER Espero que por discrepar no me pongan con Bin Laden y con el FBI al tiempo Un poco de amabilidad
7083,P, 1 placer charlar en el AVE con Quico CatalánPresidente del LevanteEjemplo de como luchar con pocos medios contra el bipartidismo Mad-Barça
7084,P+,  Telemadrid @FrikisAnonimos #yonuncahe @Buenafuente ahora unas risas no irian mal  un chiste rapidoaaaa
7085,P+,  Jejeje Esooo Un beso RT @MundoSanzeroMex @AlejandroSanz holaaa Nosotros haciendo llamadas (cont) http:tcosVZae800
7086,N, #arenasyaestaba cuando hizo participe al @ppopular en el Pacto Antiterrorista y después el @psoe se lo salto a la torera
7087,P+,  Aparentemente muchos recibieron D regalo #YO en estas fiestasQ bien Q lo esten disfrutandoX usTds sigue en ls listas D popularidad GRACIAS
7088,N, El PSOE dice que no basta con ser honrado sino q hay que parecerlo  Tienen para predicar Responde Ramón pi @TelediarioInter 20:30
7089,N+,  En la #C_A_2012  La reforma laboral propone despedir barato a los mayores para contratar en precario a los jóvenes
7090,N+,  Genial JColl haciendo pedagogía vs mentira dl nacionalismo RT @danieltercero Joaquim Coll  Pues bien es mentira  http:tco7Owswls0
7091,P, Genial bitlyvDUVEK
7092,P, @marianorajoy #congreso Primera ley será desarrollo reforma constitución xra garantizar estabilidad presupuestaria Lo dirá #ZP n Bruselas
7093,P+,  Buenas noticias en DavosEsta es sorprendentemente buena@lbasets http:tcosF3AQqHy
7094,N, Como siempre  hay quien intenta manchar el éxito de las movilizaciones con la violencia (injustificable) de algunos grupos minoritarios
7095,P+,  Mirad  aquí está el videocapítulo de Málaga   http:tco0f7JznS8Espero que os guste
7096,P+,  Con @Hugo_Moran tendremos el mejor secretario de la ejecutiva federal del @PSOE para las políticas de ordenación del territorio Enhorabuena
7097,P, Mañana voy al desayuno informativo de Barcina Tengo la oportunidad de hacer una pregunta por escrito  Cual harías tú
7098,NONE,    Almuerzo 1 esparrago je je je http:tco42iKoaxq
7099,P+,  Aquí os dejo un video con algunas reacciones del público al salir de ver Grease Muchisimas gracias a todos http:tcoytJUWcLn
7100,NONE,    #eleccionesandalucia en @giraldatv Comienza Avance Informativo A continuación  Especial Elecciones con Patricia G Mahamud #sevillahoy
7101,N, En el PSOE y en  El País  hay gente muy nerviosa con las primarias No se explica si no un ataque tan vergonzoso de fuentes  anónimas
7102,P, No mujer  ni mucho menos  pero yo estaba alli Creeme un poco ;) RT @PamelaSimo Palabra d Dios (cont) http:tco0Z3F9O7U
7103,NEU,   A los okupas no les gusta el edificio de Concepcion Jeronima xq esta en obras Les gustan mas los edificios a estrenar  pero sin pagar
7104,N, El zar tecnológico de Obama deja la Casa Blanca http:tcoaUWNcEOe Un golpe para el gobierno abierto #egov
7105,P+,  Muchas gracias por todas las felicitaciones del fondo del alma Gracias Obrigado
7106,NONE,    Antonio Quero quiere ser tercera vía @PSOE entre @CarmeChacon2011 y @_Rubalcaba_ http:tco9s39yZAt Pedirá avales Vinculado a @BasesenRed
7107,N, Extraño que Rubalcaba dedique media hora a preparar una rueda de prensa Muy extraño
7108,N, 30añosdepsoees http:tcolCemhffl Todo lo que no te han contado
7109,P, Rt@Lasdalton Pilar Majon  no comparto sus soluciones y amistades  pero la respeto perdió hace ocho años un hijo La vida es difícil
7110,NONE,    Eso es amigos RT @HombresSanzeros @AlejandroSanz #NavidadSanzeraSolidaria Todos a comprar (cont) http:tcoy4OUji31
7111,N+,  El aeropuerto sin aviones de Castellón paga 7700 euros al mes de luz http:tcoP3GdAbSn
7112,P, Rubalcaba se presenta como candidato y avisa  Nunca he abandonado un reto  - ABCes http:tcoQq8cQUur via @abc_es
7113,P+,  @mgilguerrero ya se estrena esta noche con una en otra radio
7114,P, La Policía Nacional  en colaboración con el FBI  detiene a un fugitivo reclamado por asesinato  robo con violencia y tenencia de armas
7115,P,  Lapsus al repetirlo  A mí no me van a quebrar  a mí no me van a cobrar
7116,N, Cómo se llega a esto
7117,P, interesante Tribuna  Proyecto  credibilidad y partido  http:tcoS74KHXYw
7118,N+,  Cuando se mezcla la basura no se puede llevar a la planta de reciclaje Todo es debido a un mal uso de los contenedores #sevillahoy
7119,N, El Gobierno indulta  algunas de las penas  del preso común más antiguo de España http:tco6KiDOsMK
7120,P, Me agrada coincidir con mi amigo mechor en la denuncia de las tecnicas mafiosas en el Euskadi
7121,P+,  Hoy juego al tenis con un chavalito al que le estoy enseñando luego os mando foto
7122,N+,  @antoniosanz  El fraude de los #ERE deja una hipoteca de 535 2 millones de euros que se alarga hasta el 2015
7123,P+,  Ha llegado el momento ;-)) #queganas ;-)) #chatidieta @mariarojo82 ;-)) http:tcoSaKfTRHT
7124,NONE,    Buenos días a todos
7125,NEU,   Feijóo (PP) desea que el exministro del @PSOE José Blanco  quede exento de responsabilidades  en el #casoCampeón Entrevista a @servimedia
7126,P+,  Ha dicho Rajoy en #Investidura que para mantener el estado de bienestar en España hay que crear puestos de trabajo es el único modo
7127,P+,  Hagamos entre todos #mássocialismo  más igualdad  más participación
7128,P+,  Vamos a crear el Instituto de Crédito Público y crearemos la figura del Agente del Emprendedor para facilitar los trámites y asesorar
7129,P+,  Dormirse con esta canción y con esta versión es imposible Que la disfrutéis http:tcotuj2alP7
7130,NONE,    Buenos dias
7131,P+,  Claro RT @Elvis_Santos_ Marta  Acción contra el hambre lanza hoy esta acción  nos ayudas a moverla #hazqueseoiga http:tconXPlmPoF
7132,N+,  S&P rebaja la deuda de la Generalitat valenciana al nivel de  bono basura  y lo que queda  http:tcowQxBIJfp vía @elmundoes
7133,P+,  GRACIAS GRACIAS  GRACIAS MADRID;)) ha sido INCREIBLE ;) volveremos en invierno;)
7134,N+,  Falso la imputación no implica culpa alguna El CGPJ también cree que imputar a la Infanta supondría un  estigma  http:tcoBGe0yPwO
7135,N+,  Los malos resultados de Vocento y la profundidad de la crisis de modelo y negocio de la prensa http:tcokMduUSLb
7136,N, Lo que dijo Mayor Oreja es que ETA  en función del resultado electoral  se replanteará si vuelve a matar http:tcoVLwTFHQw 22
7137,P+,  #Tentacionesirresistibles ir a Mexico a lo que sea ;) RT @clausDsanz @AlejandroSanz  hoy es dia de (cont) http:tcoyHzaLsA2
7138,N+,  La gasolina ha subido hoy en Castilla y León por un nuevo impuesto regional  el céntimo sanitario  que en realidad son 5 6 cts litro
7139,N, #Chacón considera q el faisán es un tema fantasma
7140,NEU,   Un poco de humor  mis #trolldeldía Señores que no distinguen al dueño del diario de un columnista #haztefan http:tcofGowJu6X
7141,NONE,    Empieza la rueda prensa del Consejo Ministros En breve conocemos los detalles de la #reformalaboral con @FatimaBanez y @Sorayapp
7142,N+,  Asistimos a una involución democrática  laboral  social y ahora fiscal El PP está tensando demasiado la cuerda contra demasiadas personas
7143,N, Telita RT @Manuiza64 Una hora esperando en baseTorrejónLlega alguien de ExterioresY llama al militar de la entrada  guardia  Me ha matao
7144,N, Qué guarro es @Carles5puyol Como puede guardar la basura en el parabrisas de su coche http:tcoOUIo9x3s
7145,N+,  Me quedé corto recorte d déficit no será d 30000m sino mucho más Pues sigue sin salirme el cómo lo harán con lo q falta q es muuucho
7146,NONE,    Anáforas y catáforas
7147,NONE,    RT @japtapias Carme Chacón  candidata a la Secretaría General del PSOE http:tcoLTunqbg9
7148,P+,  RAUL 2 - ATHLETIC 4  Aupa Athletic  Aupa Athletic  Aupa Athletic
7149,NONE,     @SAEmpleo y los planes sustitutivos del Plan Memta Están ya en marcha
7150,P, Bienvenido a Orbyt @23memento @pedroj_ramirez al final me has convencido  ya tengo mi iPad 2 con la ayuda de K-tuin Barcelona
7151,NONE,    El 20 o 21 de enero @rafiln @pedroj_ramirez sabes ya cuando vienes a Málaga
7152,N, Los vascos que para López no son vascos http:tcopm0PjVTY
7153,NONE,    Conexión entre el fractal multipolar del quiosco y el bar de Loli Creo que los hombres de negro lo visitan a menudo http:tco2iRw5MJw
7154,N, Bueno  este gol no se celebra 6-2
7155,NEU,   Alguien se puede imaginar q el PSOE pierda las autonómicas tras el inestimable apoyo d la imparcial publica y las  caceroladas  Increíble
7156,P, Gracias x los avisos sobre el virus en mi cuenta twitter y por las recomendaciones para neutralizarlo a algunos la gracia les chorrea
7157,N+,  Este año han muerto 17 militares #OTAN por ataques de fuerzas  amigas  Ls talibán los asumen  pero ISAF dice q son  problemas personales
7158,N, La petición de la Junta de 1379 millones al Gobierno de Rajoy es una crítica tardía y poco creíble a Zapatero http:tco62h9WmVF
7159,N, Ya sabemos por donde  puede ir la reforma laboral del PP La alcaldesa Botella propone el trabajo voluntario y la Merkel los minijobs
7160,N, Ahora q Andalucía y Cataluña se quejan por los PGE  habría que refrescar la sentencia del Constitucional sb el Estatut y su fundamento 138
7161,NEU,   La expectación ante la posibilidad de autocrítica en el discurso del Rey  es equivalente a los ministros sorpresa en el gobierno de Rajoy
